x,y,centroid_x,centroid_y
82.546,-11.041,84.42532478632475,-8.616410256410258
84.521,-7.29,84.42532478632475,-8.616410256410258
83.631,-7.414,84.42532478632475,-8.616410256410258
88.212,-11.892,84.42532478632475,-8.616410256410258
80.706,-9.096,84.42532478632475,-8.616410256410258
79.622,-12.048,84.42532478632475,-8.616410256410258
78.395,-7.7,84.42532478632475,-8.616410256410258
85.076,-11.999,84.42532478632475,-8.616410256410258
78.429,-5.353,84.42532478632475,-8.616410256410258
82.081,-8.506,84.42532478632475,-8.616410256410258
85.528,-1.139,84.42532478632475,-8.616410256410258
87.944,-5.943,84.42532478632475,-8.616410256410258
85.362,-5.328,84.42532478632475,-8.616410256410258
86.967,-14.552,84.42532478632475,-8.616410256410258
86.114,-13.44,84.42532478632475,-8.616410256410258
86.034,-14.691,84.42532478632475,-8.616410256410258
82.684,-5.629,84.42532478632475,-8.616410256410258
89.577,-9.114,84.42532478632475,-8.616410256410258
86.182,-4.512,84.42532478632475,-8.616410256410258
88.979,-10.445,84.42532478632475,-8.616410256410258
81.845,-11.97,84.42532478632475,-8.616410256410258
88.488,-9.84,84.42532478632475,-8.616410256410258
83.106,-6.611,84.42532478632475,-8.616410256410258
84.405,-12.688,84.42532478632475,-8.616410256410258
85.772,-9.24,84.42532478632475,-8.616410256410258
88.858,-10.335,84.42532478632475,-8.616410256410258
18.939,32.437,16.56071317829458,29.65959689922482
18.665,34.182,16.56071317829458,29.65959689922482
20.575,28.397,16.56071317829458,29.65959689922482
15.418,26.307,16.56071317829458,29.65959689922482
14.441,33.264,16.56071317829458,29.65959689922482
14.051,32.207,16.56071317829458,29.65959689922482
22.718,28.127,16.56071317829458,29.65959689922482
17.033,34.277,16.56071317829458,29.65959689922482
11.971,32.937,16.56071317829458,29.65959689922482
13.942,33.714,16.56071317829458,29.65959689922482
15.173,33.145,16.56071317829458,29.65959689922482
18.218,33.284,16.56071317829458,29.65959689922482
13.637,29.011,16.56071317829458,29.65959689922482
18.944,28.055,16.56071317829458,29.65959689922482
15.1,28.438,16.56071317829458,29.65959689922482
15.277,26.363,16.56071317829458,29.65959689922482
16.039,29.319,16.56071317829458,29.65959689922482
11.792,29.96,16.56071317829458,29.65959689922482
9.798,32.32,16.56071317829458,29.65959689922482
16.759,28.191,16.56071317829458,29.65959689922482
22.158,27.23,16.56071317829458,29.65959689922482
12.766,31.116,16.56071317829458,29.65959689922482
21.434,22.176,16.56071317829458,29.65959689922482
13.493,23.728,16.56071317829458,29.65959689922482
15.357,32.808,16.56071317829458,29.65959689922482
19.066,34.896,16.56071317829458,29.65959689922482
23.221,33.469,16.56071317829458,29.65959689922482
12.112,31.865,16.56071317829458,29.65959689922482
15.147,29.892,16.56071317829458,29.65959689922482
19.673,32.813,16.56071317829458,29.65959689922482
17.221,29.177,16.56071317829458,29.65959689922482
16.452,24.089,16.56071317829458,29.65959689922482
14.57,27.519,16.56071317829458,29.65959689922482
13.937,30.651,16.56071317829458,29.65959689922482
12.542,31.274,16.56071317829458,29.65959689922482
15.635,34.726,16.56071317829458,29.65959689922482
20.173,28.645,16.56071317829458,29.65959689922482
19.493,24.763,16.56071317829458,29.65959689922482
14.098,30.777,16.56071317829458,29.65959689922482
21.306,29.269,16.56071317829458,29.65959689922482
15.418,28.506,16.56071317829458,29.65959689922482
18.341,32.573,16.56071317829458,29.65959689922482
20.786,25.765,16.56071317829458,29.65959689922482
19.648,35.096,16.56071317829458,29.65959689922482
18.178,27.398,16.56071317829458,29.65959689922482
11.444,34.324,16.56071317829458,29.65959689922482
17.839,32.249,16.56071317829458,29.65959689922482
9.604,31.21,16.56071317829458,29.65959689922482
19.186,31.681,16.56071317829458,29.65959689922482
15.453,28.411,16.56071317829458,29.65959689922482
20.759,21.374,16.56071317829458,29.65959689922482
15.958,34.608,16.56071317829458,29.65959689922482
15.276,26.271,16.56071317829458,29.65959689922482
11.767,33.061,16.56071317829458,29.65959689922482
22.151,31.336,16.56071317829458,29.65959689922482
17.936,25.131,16.56071317829458,29.65959689922482
19.824,29.984,16.56071317829458,29.65959689922482
21.313,28.86,16.56071317829458,29.65959689922482
15.475,33.46,16.56071317829458,29.65959689922482
18.66,27.994,16.56071317829458,29.65959689922482
17.071,23.2,16.56071317829458,29.65959689922482
12.638,29.408,16.56071317829458,29.65959689922482
21.681,34.817,16.56071317829458,29.65959689922482
22.225,28.446,16.56071317829458,29.65959689922482
20.911,25.675,16.56071317829458,29.65959689922482
13.58,28.16,16.56071317829458,29.65959689922482
13.407,23.473,16.56071317829458,29.65959689922482
12.941,33.842,16.56071317829458,29.65959689922482
20.729,26.194,16.56071317829458,29.65959689922482
13.64,28.871,16.56071317829458,29.65959689922482
12.23,26.622,16.56071317829458,29.65959689922482
21.06,32.987,16.56071317829458,29.65959689922482
13.246,26.588,16.56071317829458,29.65959689922482
11.428,28.122,16.56071317829458,29.65959689922482
15.763,33.489,16.56071317829458,29.65959689922482
22.156,31.263,16.56071317829458,29.65959689922482
9.584,27.51,16.56071317829458,29.65959689922482
11.886,35.382,16.56071317829458,29.65959689922482
18.571,24.332,16.56071317829458,29.65959689922482
12.276,34.451,16.56071317829458,29.65959689922482
20.728,25.284,16.56071317829458,29.65959689922482
17.135,26.719,16.56071317829458,29.65959689922482
14.77,30.105,16.56071317829458,29.65959689922482
21.499,29.211,16.56071317829458,29.65959689922482
12.118,32.963,16.56071317829458,29.65959689922482
19.03,27.818,16.56071317829458,29.65959689922482
17.768,31.189,16.56071317829458,29.65959689922482
15.279,28.461,16.56071317829458,29.65959689922482
19.365,29.768,16.56071317829458,29.65959689922482
10.201,32.138,16.56071317829458,29.65959689922482
11.642,31.882,16.56071317829458,29.65959689922482
19.339,27.217,16.56071317829458,29.65959689922482
20.7,33.531,16.56071317829458,29.65959689922482
12.902,27.711,16.56071317829458,29.65959689922482
20.205,22.18,16.56071317829458,29.65959689922482
15.875,24.293,16.56071317829458,29.65959689922482
15.766,31.377,16.56071317829458,29.65959689922482
11.218,31.197,16.56071317829458,29.65959689922482
12.429,29.566,16.56071317829458,29.65959689922482
17.093,24.957,16.56071317829458,29.65959689922482
9.641,31.949,16.56071317829458,29.65959689922482
21.485,24.677,16.56071317829458,29.65959689922482
11.365,34.831,16.56071317829458,29.65959689922482
20.148,28.66,16.56071317829458,29.65959689922482
14.419,33.37,16.56071317829458,29.65959689922482
9.847,32.353,16.56071317829458,29.65959689922482
15.744,31.156,16.56071317829458,29.65959689922482
21.088,33.26,16.56071317829458,29.65959689922482
22.53,26.542,16.56071317829458,29.65959689922482
14.06,35.433,16.56071317829458,29.65959689922482
19.496,29.034,16.56071317829458,29.65959689922482
14.913,32.449,16.56071317829458,29.65959689922482
13.312,27.283,16.56071317829458,29.65959689922482
18.84,27.862,16.56071317829458,29.65959689922482
17.317,25.234,16.56071317829458,29.65959689922482
18.261,33.815,16.56071317829458,29.65959689922482
13.223,26.835,16.56071317829458,29.65959689922482
16.068,28.241,16.56071317829458,29.65959689922482
9.972,29.607,16.56071317829458,29.65959689922482
21.339,22.176,16.56071317829458,29.65959689922482
19.838,30.351,16.56071317829458,29.65959689922482
18.42,35.186,16.56071317829458,29.65959689922482
20.314,28.875,16.56071317829458,29.65959689922482
16.599,24.098,16.56071317829458,29.65959689922482
14.589,31.856,16.56071317829458,29.65959689922482
22.291,26.856,16.56071317829458,29.65959689922482
19.32,24.878,16.56071317829458,29.65959689922482
20.215,33.19,16.56071317829458,29.65959689922482
16.233,31.522,16.56071317829458,29.65959689922482
-41.838,-6.017,-38.1322666666667,-7.135985185185188
-36.371,-15.083,-38.1322666666667,-7.135985185185188
-39.823,-6.788,-38.1322666666667,-7.135985185185188
-44.684,-2.618,-38.1322666666667,-7.135985185185188
-45.564,-8.051,-38.1322666666667,-7.135985185185188
-35.371,-12.685,-38.1322666666667,-7.135985185185188
-42.813,-4.554,-38.1322666666667,-7.135985185185188
-45.253,-9.955,-38.1322666666667,-7.135985185185188
-37.91,-6.813,-38.1322666666667,-7.135985185185188
-34.363,-1.999,-38.1322666666667,-7.135985185185188
-36.611,-9.525,-38.1322666666667,-7.135985185185188
-28.557,-6.96,-38.1322666666667,-7.135985185185188
-36.617,-10.273,-38.1322666666667,-7.135985185185188
-39.653,-3.132,-38.1322666666667,-7.135985185185188
-33.039,-13.711,-38.1322666666667,-7.135985185185188
-37.057,-9.855,-38.1322666666667,-7.135985185185188
-37.681,-13.73,-38.1322666666667,-7.135985185185188
-42.469,-3.244,-38.1322666666667,-7.135985185185188
-41.857,-1.969,-38.1322666666667,-7.135985185185188
-36.391,-14.523,-38.1322666666667,-7.135985185185188
-36.514,-5.446,-38.1322666666667,-7.135985185185188
-39.035,-2.099,-38.1322666666667,-7.135985185185188
-37.52,-3.608,-38.1322666666667,-7.135985185185188
-39.889,-9.779,-38.1322666666667,-7.135985185185188
-39.496,-5.056,-38.1322666666667,-7.135985185185188
-37.683,-15.107,-38.1322666666667,-7.135985185185188
-38.65,-1.751,-38.1322666666667,-7.135985185185188
-37.654,-14.976,-38.1322666666667,-7.135985185185188
-39.525,-9.175,-38.1322666666667,-7.135985185185188
-39.49,4.336,-38.1322666666667,-7.135985185185188
-28.413,-0.603,-38.1322666666667,-7.135985185185188
-35.343,2.033,-38.1322666666667,-7.135985185185188
-36.584,-5.526,-38.1322666666667,-7.135985185185188
-40.563,0.183,-38.1322666666667,-7.135985185185188
-35.892,-9.749,-38.1322666666667,-7.135985185185188
-40.086,-9.656,-38.1322666666667,-7.135985185185188
-33.979,-5.289,-38.1322666666667,-7.135985185185188
-38.498,0.079,-38.1322666666667,-7.135985185185188
-24.825,-9.412,-38.1322666666667,-7.135985185185188
-39.992,-2.359,-38.1322666666667,-7.135985185185188
-36.018,-7.734,-38.1322666666667,-7.135985185185188
-37.523,-4.771,-38.1322666666667,-7.135985185185188
-36.47,-14.894,-38.1322666666667,-7.135985185185188
-43.002,-3.941,-38.1322666666667,-7.135985185185188
-36.572,-8.747,-38.1322666666667,-7.135985185185188
-39.39,-0.87,-38.1322666666667,-7.135985185185188
-40.048,-2.594,-38.1322666666667,-7.135985185185188
-34.576,-1.991,-38.1322666666667,-7.135985185185188
-30.999,-9.19,-38.1322666666667,-7.135985185185188
-36.385,-10.47,-38.1322666666667,-7.135985185185188
-46.585,-3.816,-38.1322666666667,-7.135985185185188
-45.486,-2.521,-38.1322666666667,-7.135985185185188
-39.335,-4.756,-38.1322666666667,-7.135985185185188
-38.747,-14.123,-38.1322666666667,-7.135985185185188
-47.165,-4.977,-38.1322666666667,-7.135985185185188
-39.527,-0.427,-38.1322666666667,-7.135985185185188
-40.224,-4.511,-38.1322666666667,-7.135985185185188
-39.489,4.344,-38.1322666666667,-7.135985185185188
-27.657,-12.851,-38.1322666666667,-7.135985185185188
-39.041,-4.177,-38.1322666666667,-7.135985185185188
-38.699,-3.863,-38.1322666666667,-7.135985185185188
-47.007,-4.768,-38.1322666666667,-7.135985185185188
-36.882,-12.916,-38.1322666666667,-7.135985185185188
-31.005,-9.189,-38.1322666666667,-7.135985185185188
-41.953,-2.363,-38.1322666666667,-7.135985185185188
-36.617,-14.269,-38.1322666666667,-7.135985185185188
-36.674,-15.879,-38.1322666666667,-7.135985185185188
-40.003,-5.769,-38.1322666666667,-7.135985185185188
-45.626,-2.199,-38.1322666666667,-7.135985185185188
-38.879,0.138,-38.1322666666667,-7.135985185185188
-39.702,-0.49,-38.1322666666667,-7.135985185185188
-46.924,-6.105,-38.1322666666667,-7.135985185185188
-34.096,-8.505,-38.1322666666667,-7.135985185185188
-40.764,0.373,-38.1322666666667,-7.135985185185188
-28.905,-17.368,-38.1322666666667,-7.135985185185188
-35.979,-9.846,-38.1322666666667,-7.135985185185188
-38.477,-5.71,-38.1322666666667,-7.135985185185188
-42.033,-5.363,-38.1322666666667,-7.135985185185188
-36.474,-16.083,-38.1322666666667,-7.135985185185188
-38.754,-6.594,-38.1322666666667,-7.135985185185188
-32.995,-13.692,-38.1322666666667,-7.135985185185188
-43.315,-8.366,-38.1322666666667,-7.135985185185188
-31.433,-2.88,-38.1322666666667,-7.135985185185188
-33.848,-5.289,-38.1322666666667,-7.135985185185188
-43.288,-8.81,-38.1322666666667,-7.135985185185188
-39.986,-4.518,-38.1322666666667,-7.135985185185188
-38.276,-7.118,-38.1322666666667,-7.135985185185188
-38.566,-6.566,-38.1322666666667,-7.135985185185188
-39.829,-4.017,-38.1322666666667,-7.135985185185188
-24.847,-9.413,-38.1322666666667,-7.135985185185188
-31.448,-2.887,-38.1322666666667,-7.135985185185188
-35.156,2.25,-38.1322666666667,-7.135985185185188
-38.434,-11.013,-38.1322666666667,-7.135985185185188
-46.296,-8.738,-38.1322666666667,-7.135985185185188
-35.815,-10.187,-38.1322666666667,-7.135985185185188
-36.16,-9.752,-38.1322666666667,-7.135985185185188
-28.935,-17.4,-38.1322666666667,-7.135985185185188
-36.406,-16.041,-38.1322666666667,-7.135985185185188
-44.95,-9.349,-38.1322666666667,-7.135985185185188
-28.369,-0.58,-38.1322666666667,-7.135985185185188
-37.969,0.237,-38.1322666666667,-7.135985185185188
-44.713,-9.986,-38.1322666666667,-7.135985185185188
-36.802,-15.932,-38.1322666666667,-7.135985185185188
-39.796,-8.553,-38.1322666666667,-7.135985185185188
-39.621,-8.516,-38.1322666666667,-7.135985185185188
-27.402,-12.822,-38.1322666666667,-7.135985185185188
-38.586,-13.714,-38.1322666666667,-7.135985185185188
-46.305,-3.735,-38.1322666666667,-7.135985185185188
-39.75,-8.136,-38.1322666666667,-7.135985185185188
-37.649,-15.044,-38.1322666666667,-7.135985185185188
-45.319,-8.123,-38.1322666666667,-7.135985185185188
-29.802,-18.764,-38.1322666666667,-7.135985185185188
-38.439,-3.106,-38.1322666666667,-7.135985185185188
-31.018,-9.197,-38.1322666666667,-7.135985185185188
-39.711,-8.137,-38.1322666666667,-7.135985185185188
-39.261,-4.977,-38.1322666666667,-7.135985185185188
-45.516,-9.901,-38.1322666666667,-7.135985185185188
-41.734,-2.322,-38.1322666666667,-7.135985185185188
-36.625,-9.693,-38.1322666666667,-7.135985185185188
-40.69,0.384,-38.1322666666667,-7.135985185185188
-40.122,-13.93,-38.1322666666667,-7.135985185185188
-29.578,-6.241,-38.1322666666667,-7.135985185185188
-27.626,-12.849,-38.1322666666667,-7.135985185185188
-37.975,-12.239,-38.1322666666667,-7.135985185185188
-40.08,-9.951,-38.1322666666667,-7.135985185185188
-39.384,-5.082,-38.1322666666667,-7.135985185185188
-38.918,-0.181,-38.1322666666667,-7.135985185185188
-45.756,-4.17,-38.1322666666667,-7.135985185185188
-43.487,-8.338,-38.1322666666667,-7.135985185185188
-29.582,-6.25,-38.1322666666667,-7.135985185185188
-39.733,-0.767,-38.1322666666667,-7.135985185185188
-45.17,-5.963,-38.1322666666667,-7.135985185185188
-43.769,-3.045,-38.1322666666667,-7.135985185185188
-38.478,-11.69,-38.1322666666667,-7.135985185185188
-39.893,-14.029,-38.1322666666667,-7.135985185185188
-46.727,-20.868,-46.46613768115944,-18.161405797101445
-54.181,-19.581,-46.46613768115944,-18.161405797101445
-49.831,-15.929,-46.46613768115944,-18.161405797101445
-51.2,-19.799,-46.46613768115944,-18.161405797101445
-44.824,-25.626,-46.46613768115944,-18.161405797101445
-46.286,-16.404,-46.46613768115944,-18.161405797101445
-43.776,-13.828,-46.46613768115944,-18.161405797101445
-47.035,-9.2,-46.46613768115944,-18.161405797101445
-48.011,-19.573,-46.46613768115944,-18.161405797101445
-53.53,-18.585,-46.46613768115944,-18.161405797101445
-43.288,-19.378,-46.46613768115944,-18.161405797101445
-54.399,-21.239,-46.46613768115944,-18.161405797101445
-49.815,-16.287,-46.46613768115944,-18.161405797101445
-34.14,-19.999,-46.46613768115944,-18.161405797101445
-52.298,-20.033,-46.46613768115944,-18.161405797101445
-44.519,-23.324,-46.46613768115944,-18.161405797101445
-45.117,-23.625,-46.46613768115944,-18.161405797101445
-46.801,-18.095,-46.46613768115944,-18.161405797101445
-51.665,-19.177,-46.46613768115944,-18.161405797101445
-38.79,-15.593,-46.46613768115944,-18.161405797101445
-50.729,-20.863,-46.46613768115944,-18.161405797101445
-48.86,-11.505,-46.46613768115944,-18.161405797101445
-46.758,-19.996,-46.46613768115944,-18.161405797101445
-44.708,-25.452,-46.46613768115944,-18.161405797101445
-47.675,-12.374,-46.46613768115944,-18.161405797101445
-45.56,-13.066,-46.46613768115944,-18.161405797101445
-44.468,-23.171,-46.46613768115944,-18.161405797101445
-38.24,-16.659,-46.46613768115944,-18.161405797101445
-46.775,-15.948,-46.46613768115944,-18.161405797101445
-39.224,-15.184,-46.46613768115944,-18.161405797101445
-48.83,-21.017,-46.46613768115944,-18.161405797101445
-43.17,-19.913,-46.46613768115944,-18.161405797101445
-44.113,-14.036,-46.46613768115944,-18.161405797101445
-47.387,-21.747,-46.46613768115944,-18.161405797101445
-47.984,-20.854,-46.46613768115944,-18.161405797101445
-48.878,-17.079,-46.46613768115944,-18.161405797101445
-47.815,-9.413,-46.46613768115944,-18.161405797101445
-37.778,-16.865,-46.46613768115944,-18.161405797101445
-42.837,-19.778,-46.46613768115944,-18.161405797101445
-48.068,-24.11,-46.46613768115944,-18.161405797101445
-49.224,-19.624,-46.46613768115944,-18.161405797101445
-46.705,-21.393,-46.46613768115944,-18.161405797101445
-46.398,-14.512,-46.46613768115944,-18.161405797101445
-47.59,-22.868,-46.46613768115944,-18.161405797101445
-51.223,-15.315,-46.46613768115944,-18.161405797101445
-51.409,-17.171,-46.46613768115944,-18.161405797101445
-49.972,-16.525,-46.46613768115944,-18.161405797101445
-47.712,-21.409,-46.46613768115944,-18.161405797101445
-48.12,-24.228,-46.46613768115944,-18.161405797101445
-48.707,-12.356,-46.46613768115944,-18.161405797101445
-48.353,-23.159,-46.46613768115944,-18.161405797101445
-43.48,-16.954,-46.46613768115944,-18.161405797101445
-48.921,-20.619,-46.46613768115944,-18.161405797101445
-44.538,-22.669,-46.46613768115944,-18.161405797101445
-43.295,-23.288,-46.46613768115944,-18.161405797101445
-52.595,-22.3,-46.46613768115944,-18.161405797101445
-43.132,-21.641,-46.46613768115944,-18.161405797101445
-44.889,-19.74,-46.46613768115944,-18.161405797101445
-44.35,-13.754,-46.46613768115944,-18.161405797101445
-46.378,-20.395,-46.46613768115944,-18.161405797101445
-40.217,-18.76,-46.46613768115944,-18.161405797101445
-52.91,-21.313,-46.46613768115944,-18.161405797101445
-48.806,-19.684,-46.46613768115944,-18.161405797101445
-47.311,-20.568,-46.46613768115944,-18.161405797101445
-45.526,-16.687,-46.46613768115944,-18.161405797101445
-47.886,-20.052,-46.46613768115944,-18.161405797101445
-48.957,-10.798,-46.46613768115944,-18.161405797101445
-43.875,-13.34,-46.46613768115944,-18.161405797101445
-51.106,-14.882,-46.46613768115944,-18.161405797101445
-47.599,-14.715,-46.46613768115944,-18.161405797101445
-43.345,-19.503,-46.46613768115944,-18.161405797101445
-48.222,-14.91,-46.46613768115944,-18.161405797101445
-47.217,-18.936,-46.46613768115944,-18.161405797101445
-47.433,-23.073,-46.46613768115944,-18.161405797101445
-47.303,-24.193,-46.46613768115944,-18.161405797101445
-48.534,-18.499,-46.46613768115944,-18.161405797101445
-44.914,-23.632,-46.46613768115944,-18.161405797101445
-43.229,-15.114,-46.46613768115944,-18.161405797101445
-38.482,-15.748,-46.46613768115944,-18.161405797101445
-43.984,-15.15,-46.46613768115944,-18.161405797101445
-46.416,-16.87,-46.46613768115944,-18.161405797101445
-44.966,-14.572,-46.46613768115944,-18.161405797101445
-45.115,-21.405,-46.46613768115944,-18.161405797101445
-46.758,-22.23,-46.46613768115944,-18.161405797101445
-44.29,-21.579,-46.46613768115944,-18.161405797101445
-41.371,-21.401,-46.46613768115944,-18.161405797101445
-47.955,-15.901,-46.46613768115944,-18.161405797101445
-46.081,-20.261,-46.46613768115944,-18.161405797101445
-43.485,-15.336,-46.46613768115944,-18.161405797101445
-48.058,-17.588,-46.46613768115944,-18.161405797101445
-47.533,-14.622,-46.46613768115944,-18.161405797101445
-44.872,-15.004,-46.46613768115944,-18.161405797101445
-45.031,-13.14,-46.46613768115944,-18.161405797101445
-44.37,-22.516,-46.46613768115944,-18.161405797101445
-47.138,-14.681,-46.46613768115944,-18.161405797101445
-46.848,-15.329,-46.46613768115944,-18.161405797101445
-49.322,-10.82,-46.46613768115944,-18.161405797101445
-44.768,-19.345,-46.46613768115944,-18.161405797101445
-44.686,-20.963,-46.46613768115944,-18.161405797101445
-47.583,-18.248,-46.46613768115944,-18.161405797101445
-42.769,-25.99,-46.46613768115944,-18.161405797101445
-49.127,-11.011,-46.46613768115944,-18.161405797101445
-48.95,-11.2,-46.46613768115944,-18.161405797101445
-48.773,-18.398,-46.46613768115944,-18.161405797101445
-53.426,-18.715,-46.46613768115944,-18.161405797101445
-38.866,-16.33,-46.46613768115944,-18.161405797101445
-51.149,-14.83,-46.46613768115944,-18.161405797101445
-42.931,-23.887,-46.46613768115944,-18.161405797101445
-37.844,-18.284,-46.46613768115944,-18.161405797101445
-47.926,-15.38,-46.46613768115944,-18.161405797101445
-44.622,-25.41,-46.46613768115944,-18.161405797101445
-51.828,-17.458,-46.46613768115944,-18.161405797101445
-45.499,-13.533,-46.46613768115944,-18.161405797101445
-43.661,-17.198,-46.46613768115944,-18.161405797101445
-52.324,-20.218,-46.46613768115944,-18.161405797101445
-47.625,-10.284,-46.46613768115944,-18.161405797101445
-44.149,-25.044,-46.46613768115944,-18.161405797101445
-41.212,-21.26,-46.46613768115944,-18.161405797101445
-46.347,-14.111,-46.46613768115944,-18.161405797101445
-51.593,-15.622,-46.46613768115944,-18.161405797101445
-39.366,-18.452,-46.46613768115944,-18.161405797101445
-47.863,-12.026,-46.46613768115944,-18.161405797101445
-44.408,-15.34,-46.46613768115944,-18.161405797101445
-47.885,-18.053,-46.46613768115944,-18.161405797101445
-49.244,-12.615,-46.46613768115944,-18.161405797101445
-47.949,-23.987,-46.46613768115944,-18.161405797101445
-43.161,-21.897,-46.46613768115944,-18.161405797101445
-44.288,-14.081,-46.46613768115944,-18.161405797101445
-45.739,-11.736,-46.46613768115944,-18.161405797101445
-48.183,-8.233,-46.46613768115944,-18.161405797101445
-48.823,-20.661,-46.46613768115944,-18.161405797101445
-47.093,-19.743,-46.46613768115944,-18.161405797101445
-43.425,-22.282,-46.46613768115944,-18.161405797101445
-50.822,-20.344,-46.46613768115944,-18.161405797101445
-45.719,-12.033,-46.46613768115944,-18.161405797101445
-47.685,-20.798,-46.46613768115944,-18.161405797101445
-50.608,-17.147,-46.46613768115944,-18.161405797101445
-42.862,-26.222,-46.46613768115944,-18.161405797101445
15.45,44.654,17.656407692307695,41.20574615384617
22.109,37.829,17.656407692307695,41.20574615384617
14.875,48.081,17.656407692307695,41.20574615384617
12.059,39.565,17.656407692307695,41.20574615384617
19.6,39.595,17.656407692307695,41.20574615384617
20.754,37.458,17.656407692307695,41.20574615384617
18.086,37.668,17.656407692307695,41.20574615384617
12.445,40.179,17.656407692307695,41.20574615384617
16.101,46.507,17.656407692307695,41.20574615384617
22.03,35.58,17.656407692307695,41.20574615384617
18.438,36.674,17.656407692307695,41.20574615384617
19.986,36.552,17.656407692307695,41.20574615384617
12.449,36.388,17.656407692307695,41.20574615384617
15.89,44.199,17.656407692307695,41.20574615384617
22.672,41.262,17.656407692307695,41.20574615384617
14.074,39.432,17.656407692307695,41.20574615384617
22.134,39.378,17.656407692307695,41.20574615384617
15.46,35.779,17.656407692307695,41.20574615384617
19.008,40.236,17.656407692307695,41.20574615384617
18.328,42.796,17.656407692307695,41.20574615384617
16.702,41.342,17.656407692307695,41.20574615384617
15.992,36.995,17.656407692307695,41.20574615384617
13.963,37.817,17.656407692307695,41.20574615384617
14.674,39.746,17.656407692307695,41.20574615384617
12.34,42.711,17.656407692307695,41.20574615384617
18.917,38.078,17.656407692307695,41.20574615384617
24.329,39.513,17.656407692307695,41.20574615384617
14.225,41.317,17.656407692307695,41.20574615384617
23.768,41.726,17.656407692307695,41.20574615384617
19.862,37.132,17.656407692307695,41.20574615384617
22.093,36.359,17.656407692307695,41.20574615384617
17.491,43.921,17.656407692307695,41.20574615384617
14.295,48.127,17.656407692307695,41.20574615384617
26.408,37.884,17.656407692307695,41.20574615384617
11.788,44.873,17.656407692307695,41.20574615384617
19.637,39.486,17.656407692307695,41.20574615384617
18.835,36.552,17.656407692307695,41.20574615384617
12.179,43.465,17.656407692307695,41.20574615384617
13.284,44.216,17.656407692307695,41.20574615384617
17.245,43.335,17.656407692307695,41.20574615384617
21.789,35.533,17.656407692307695,41.20574615384617
18.821,42.299,17.656407692307695,41.20574615384617
24.087,36.899,17.656407692307695,41.20574615384617
19.368,41.876,17.656407692307695,41.20574615384617
13.417,44.221,17.656407692307695,41.20574615384617
23.017,40.82,17.656407692307695,41.20574615384617
13.438,40.358,17.656407692307695,41.20574615384617
20.915,37.677,17.656407692307695,41.20574615384617
22.031,39.724,17.656407692307695,41.20574615384617
18.186,44.466,17.656407692307695,41.20574615384617
18.685,37.026,17.656407692307695,41.20574615384617
16.41,36.053,17.656407692307695,41.20574615384617
14.444,36.749,17.656407692307695,41.20574615384617
23.541,42.501,17.656407692307695,41.20574615384617
15.744,48.579,17.656407692307695,41.20574615384617
19.125,42.564,17.656407692307695,41.20574615384617
15.313,47.655,17.656407692307695,41.20574615384617
18.671,37.329,17.656407692307695,41.20574615384617
19.806,39.624,17.656407692307695,41.20574615384617
17.686,40.814,17.656407692307695,41.20574615384617
11.401,44.136,17.656407692307695,41.20574615384617
16.464,42.758,17.656407692307695,41.20574615384617
14.498,41.903,17.656407692307695,41.20574615384617
10.444,46.347,17.656407692307695,41.20574615384617
17.212,43.484,17.656407692307695,41.20574615384617
12.562,44.989,17.656407692307695,41.20574615384617
13.375,43.107,17.656407692307695,41.20574615384617
24.185,40.107,17.656407692307695,41.20574615384617
19.255,37.534,17.656407692307695,41.20574615384617
15.476,36.397,17.656407692307695,41.20574615384617
20.677,36.944,17.656407692307695,41.20574615384617
15.922,44.845,17.656407692307695,41.20574615384617
17.053,41.275,17.656407692307695,41.20574615384617
20.351,35.919,17.656407692307695,41.20574615384617
12.602,47.553,17.656407692307695,41.20574615384617
14.496,45.409,17.656407692307695,41.20574615384617
14.226,48.429,17.656407692307695,41.20574615384617
22.172,36.396,17.656407692307695,41.20574615384617
13.471,36.166,17.656407692307695,41.20574615384617
20.343,43.735,17.656407692307695,41.20574615384617
23.054,46.284,17.656407692307695,41.20574615384617
14.633,42.299,17.656407692307695,41.20574615384617
18.919,49.014,17.656407692307695,41.20574615384617
14.62,36.791,17.656407692307695,41.20574615384617
13.512,46.776,17.656407692307695,41.20574615384617
17.495,42.826,17.656407692307695,41.20574615384617
16.598,41.253,17.656407692307695,41.20574615384617
25.593,39.985,17.656407692307695,41.20574615384617
17.522,38.129,17.656407692307695,41.20574615384617
15.952,40.086,17.656407692307695,41.20574615384617
12.255,39.99,17.656407692307695,41.20574615384617
15.276,36.222,17.656407692307695,41.20574615384617
11.752,45.189,17.656407692307695,41.20574615384617
16.758,49.445,17.656407692307695,41.20574615384617
23.807,35.539,17.656407692307695,41.20574615384617
24.23,39.881,17.656407692307695,41.20574615384617
15.667,40.671,17.656407692307695,41.20574615384617
18.904,47.614,17.656407692307695,41.20574615384617
21.963,42.173,17.656407692307695,41.20574615384617
25.317,35.952,17.656407692307695,41.20574615384617
15.53,37.286,17.656407692307695,41.20574615384617
25.683,40.14,17.656407692307695,41.20574615384617
20.542,42.064,17.656407692307695,41.20574615384617
21.492,40.145,17.656407692307695,41.20574615384617
14.043,38.201,17.656407692307695,41.20574615384617
13.843,37.974,17.656407692307695,41.20574615384617
25.868,38.142,17.656407692307695,41.20574615384617
